codigo,nombre,estado,tipo,region,comuna,hospital,monto_estimado,moneda,fecha_publicacion,fecha_cierre,fecha_adjudicacion,cantidad_items,date_scraped
1075963-354-LE26,“CONVENIO DE MANTENCIÓN PREVENTIVA Y CORRECTIVA PLANTA DE AGUA DE DIÁLISIS HOSPITAL JUAN NOE,Desierta (o art. 3 ó 9 Ley 19.886),LE,Región de Arica y Parinacota,Santiago,SERVICIO DE SALUD ARICA HOSP DR JUAN NOE CREVANI,,CLP,2026-08-20,2026-09-07,2026-09-23,1,2026-09-23
1947-146-LE26,ADQUISICIÓN DE EQUIPOS MÉDICOS PARA EL LABORATORIO NACIONAL DE HEMATO-ONCOLOGÍA  DEL HOSPITAL DE NIÑOS DR. ROBERTO DEL RÍO GRS,Adjudicada,LE,Región Metropolitana de Santiago,Independencia,SERVICIO DE SALUD NORTE HOSPITAL ROBERTO DEL RIO,,CLP,2026-08-13,2026-08-24,2026-09-23,5,2026-09-23
1952-57-LP26,CONVENIO SUMINISTRO CASSETTE PARA CICLADORA DEL SERVICIO DIALISIS PARA EL HOSPITAL VILLARRICA SEGUNDO LLAMADO,Adjudicada,LP,Región de la Araucanía,Villarrica,HOSPITAL VILLARRICA,,CLP,2026-07-17,2026-08-07,2026-09-23,1,2026-09-23
2153-60-LE26,FARMACOS PARA EL CHSJM,Adjudicada,LE,Región Metropolitana de Santiago,San José de Maipo,HOSPITAL SANATORIO SAN JOSÉ DE MAIPO,,CLP,2026-09-04,2026-09-11,2026-09-23,8,2026-09-23
1057419-29-L126,“ADQUISICIÓN DE UNIFORMES CLÍNICOS PARA PERSONAL PROFESIONAL DEL HOSPITAL DE SANTA BÁRBARA”,Publicada,L1,Región Metropolitana de Santiago,Santiago,SERVICIO DE SALUD BIO BIO HOSPITAL SANTA BARBARA,4480000.0,CLP,2026-09-23,2026-10-01,2026-10-22,1,2026-09-23
1057774-11-L126,ADQUISICIÓN DE PRODUCTOS ITEM 29 PROYECTO MEL 2026 HOSPITAL TOCOPILLA,Publicada,L1,Región de Antofagasta,Tocopilla,SERVICIO DE SALUD ANTOFAGASTA HOSPITAL M,850858.0,CLP,2026-09-23,2026-10-02,2026-10-07,4,2026-09-23
1057935-18-LE26,ADQUISICIÓN DE CAMILLAS Y CATRES PARA ESTABLECIMIENTOS DEPENDIENTES DEL SERVICIO DE SALUD LOS RÍOS,Cerrada,LE,Región de Los Ríos,Valdivia,SERVICIO DE SALUD LOS RIOS,57112789.0,CLP,2026-09-15,2026-09-23,2026-12-22,4,2026-09-23
1395-59-LE26,ADQUISICIÓN MEDICAMENTOS SALUD SEXUAL S.S.COQUIMBO,Adjudicada,LE,Región de Coquimbo,Monte Patria,SERVICIO DE SALUD COQUIMBO,,CLP,2026-08-11,2026-08-21,2026-09-23,3,2026-09-23
1398-105-L126,INSUMOS ESTRATEGIA DE PREVENCIÓN CANCER COLON RECTAL,Publicada,L1,Región del Libertador General Bernardo O´Higgins,Rancagua,SERVICIO DE SALUD LIBERTADOR BDO OHIGGINS,6759200.0,CLP,2026-09-23,2026-10-01,2026-11-01,3,2026-09-23
2282-100-LP26,PROPUESTA PÚBLICA 100-2026 SUMINISTRO DE INSUMOS,Cerrada,LP,Región de Los Ríos,Valdivia,I MUNICIPALIDAD VALDIVIA,76400000.0,CLP,2026-09-03,2026-09-23,2026-10-24,1,2026-09-23
3210-8-LE26,MANTENCIÓN DE VEHÍCULOS DE SALUD 2026-2027,Adjudicada,LE,Región del Maule,San Rafael,I MUNICIPALIDAD DE SAN RAFAEL,,CLP,2026-08-27,2026-09-08,2026-09-23,1,2026-09-23
4895-11-LE26,LICITACION ESTACION DE TRABAJOS PARA DIAGNOSTICO MEDICO PARA LA CATEDRA DE RADIOLOGIA E IMAGENOLOGIA DE LA ESCUELA DE MEDICINA,Publicada,LE,Región de Valparaíso,Viña del Mar,UNIVERSIDAD DE VALPARAISO,,CLP,2026-09-23,2026-10-07,2027-01-05,1,2026-09-23
619133-79-LE26,CONVENIO SUMINISTRO ADQUISICION DE INSUMO PARA FLEBOCLISIS DEL HOSPITAL SAN CAMILO,Adjudicada,LE,Región de Valparaíso,San Felipe,SERVICIO SALUD SAN FELIPE LOS ANDES HOSP,,CLP,2026-07-14,2026-07-27,2026-09-23,12,2026-09-23
1218393-37-LE26,COMPRA DE SERVICIOS DE ATENCIÓN PSICOLÓGICA A PERSONAS QUE PRESENTAN PROBLEMAS DE SALUD MENTAL DE COMPLEJIDAD LEVE A MODERADA CEV,Adjudicada,LE,Región de Arica y Parinacota,,CONSULTORIO EXTERNO VALDIVIA,24200000.0,CLP,2026-08-21,2026-08-31,2026-09-23,3,2026-09-23
2832-20-L126,ADQUISICION DE EQUIPAMIENTO CLINICO Y MEDICO PARA EL DEPARTAMENTO DE SALUD DE QUILLOTA,Adjudicada,L1,Región de Valparaíso,Quillota,I MUNICIPALIDAD DE QUILLOTA,6882180.0,CLP,2026-07-29,2026-08-04,2026-09-23,37,2026-09-23
2854-14-LE26,SEGUROS DEPENDENCIAS DE SALUD PUERTO VARAS,Cerrada,LE,Región de los Lagos,Puerto Varas,I MUNICIPALIDAD DE PUERTO VARAS,,CLP,2026-09-16,2026-09-23,2026-10-01,1,2026-09-23
1952-65-LP26,CONVENIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO PARA EL EQUIPO ESTERILIZADOR PEROXIDO DE HIDROGENO DEL HOSPITAL VILLARRICA,Desierta (o art. 3 ó 9 Ley 19.886),LP,Región de la Araucanía,Villarrica,HOSPITAL VILLARRICA,,CLP,2026-08-25,2026-09-15,2026-09-23,2,2026-09-23
2369-71-LP26,PP 59 ADQ. INSTRUM. QUIRURGICO DENTAL,Cerrada,LP,Región de Arica y Parinacota,Arica,I MUNICIPALIDAD DE ARICA,,CLP,2026-08-27,2026-09-23,2027-02-22,63,2026-09-23
3191-105-LE26,LE INS3 ADQUISICIÓN DE INSUMOS CLÍNICOS,Publicada,LE,Región de Valparaíso,,DIRECCION DE ABASTECIMIENTO DE LA ARMADA,,CLP,2026-09-23,2026-10-05,2026-11-04,34,2026-09-23
564162-110-L126,SOLICITUD N°92752 - INSUMOS DE LABORATORIO - 112/1823,Adjudicada,L1,Región Metropolitana de Santiago,Estación Central,UNIVERSIDAD DE SANTIAGO DE CHILE,2479390.0,CLP,2026-08-27,2026-09-03,2026-09-23,15,2026-09-23
5663-13-O126,"CONSERVACIÓN SERVICIO SANITARIO RURAL DE MOQUELLA, CAMIÑA",Cerrada,O1,Región de Tarapacá,Iquique,MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF,,CLP,2026-08-28,2026-09-23,2026-10-26,1,2026-09-23
